0,,"覚者さまのように感情を体で表現したくて
0,,"私が貴方のポーンとなるのは定められていた事――
そう、運命だったのです","That I would become your pawn was preordained—
yes, it was fate.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,20
0,,"ポーンである私がこの部屋に入れた事――
私はその信頼と恩情に報いねばなりません","That I, a pawn, may enter this room—
I must repay that trust and benevolence.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,21
0,,"――ふふ
ん？　あぁ、覚者殿
美しさとはなんだろう――
と、考えに耽っていたのです","—Heh.
Hm? Ah, Arisen.
I was lost in thought, pondering—
what beauty truly is.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,22
0,,"ええ、ええ、言わずとも分かっております
私の姿を見たら
思わず声をかけたくなったのでしょう？","Yes, yes, I understand without being told.
Upon seeing my appearance,
you felt compelled to call out, did you not?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,23
0,,"主殿との、この暖かな日々に身を置いていたい――
ポーンの身でありながら
そう願わずにいられないのです
ふ、おかしなものですね――","I wish to remain within these warm days shared with my lord—
even as a mere pawn,
I cannot help but wish so.
Heh, how strange indeed—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,24
0,,"うわぁ！？
あ、覚者殿――！
人が物思いに耽っている所に
突然姿を現すのはいかがなものかと","Wah!?
Ah, Arisen—!
Appearing so suddenly while one is lost in thought
is rather improper, don't you think?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,25
0,,ふふふ――くすぐったいですよ、我が優雅なる主殿,"Heh heh—how ticklish, my elegant lord.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,26
0,,"確かに冒険とは心躍るものです
しかし――たまには安穏に溺れるのも悪くはない","Indeed, adventure stirs the heart.
However—now and then, surrendering to comfort is not so bad.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,27
0,,"まさかとは思いますが――
この私に留守を守らせる気ではないでしょうね？
もちろん聡明なる覚者殿の事
そんな愚かな真似はされますまい","Surely you do not intend—
to have me stay behind and guard the house?
Of course, being the wise Arisen you are,
you would not commit such folly.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,28
0,,"覚者殿、今日も何処かへ？
おっと、剛毅なる覚者殿の事
その身の心配など無用でしょうが――
ぜひ私にお供させていただきたいものです","Arisen, off somewhere again today?
Ah—being the stalwart Arisen you are,
concern for your safety is needless, but—
I would dearly like to accompany you.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,29
0,,"はい、我が無二なる覚者殿
そう心配されずとも
私はいつまでも貴方のお傍に――","Yes, my one and only Arisen.
You need not worry—
I shall remain by your side always—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,30
0,,"覚者殿、どうされました？
――少し冷えましたか？
いいでしょう、私が温めてさしあげます","Arisen, what is the matter?
—Are you feeling a chill?
Very well, I shall warm you.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,31
0,,"我が親愛なる主殿、そう恐れないでください
私はいつまでも貴方の帰りをお待ちしております――","My dear lord, do not be afraid.
I shall wait for your return, always—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,32
0,,"ふふふ！　あぁ、覚者殿
庭に仔グリフィンが訪れていたのですよ
人懐こい奴でして、少しあやしてやるとすぐに――
ふふふふ――可愛いものです！","Heh heh! Ah, Arisen—
a juvenile griffin visited the garden.
Quite friendly; with a little coaxing it quickly—
hehehe—such a charming creature!",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,33
0,,"心優しい主殿のこと、動物はお好きでしょう？
動物たちも、我々に少なからず興味はあるようですよ
どうです、たまには――
ポーンではなく、庭に向かってエモートしてみては？","Kind-hearted as you are, my lord, you like animals, do you not?
They too seem to have no small interest in us.
What say you—now and then,
try emoting toward the garden instead of a pawn?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,34
0,,"クラフトを仰せつかったり、共に冒険に行くことで
覚者殿への理解が深まっていくのを感じます――","Being entrusted with crafting, and adventuring together,
I feel my understanding of you deepen, Arisen—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,35
0,,"部屋の装飾は、心を豊かにしてくれます
――レスタニアンパペットなどはいかがでしょう？
戦いで荒みがちな心に
一滴の癒しをもたらしてくれることでしょう","Room decoration enriches the spirit.
—How about a Lestanian Puppet?
It would bring a drop of solace
to a heart worn by battle.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,36
0,,"クラフトの際は、
担当させるポーンの選択にお気を付け下さい
我々は同じポーンですが、全く能力が異なりますから","When crafting,
please take care in selecting the pawn in charge.
Though we are all pawns, our abilities differ greatly.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,37
0,,"ひとつ――
神殿の外でも
戦技の切り替えを行えるのはご存知でしょうか？","One thing—
are you aware that even outside the temple,
combat skills may be switched?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,38
0,,"覚者殿のように
感情を体で表現できるようになりたい――
そう思いながら日々
熱いまなざしを送っているのです","I wish to express emotion through the body as you do, Arisen—
and so, day by day,
I watch you with fervent eyes.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,39
0,,"私を、狭い檻から解き放ってくださった――
ああ、主殿――貴方の名を口にするだけで
歓喜と慈愛に身が打ち震えます
貴方に最大限の感謝を――","You freed me from a narrow cage—
ah, my lord—merely speaking your name
makes my body tremble with joy and affection.
I offer you my utmost gratitude—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,40
0,,"もちろん私は自分の容姿に誇りを持っていますが
我が敬愛する覚者殿のためならば
それを変えるのもやぶさかではありません
いえ、まぁ――髪型くらいなら","Of course, I take pride in my appearance, but
for my beloved Arisen,
I would not hesitate to change it.
Well—at least the hairstyle.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,41
0,,"覚者殿
《鍛錬の小部屋》は利用されていますか？
貴方に気持ち良く汗を流していただくため
この私が、日々掃除をしているのです","Arisen,
do you make use of the Training Room?
So that you may train comfortably,
I personally clean it every day.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,42
0,,さあ、行きましょう！,"Come, let us go!",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,43
0,,お願い聞いてくれないんですか？,Will you not hear my request?,ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,44
0,,早くいきましょう！,Let us hurry!,ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,45
0,,"さすがは、我が寛大なる主殿
それでは――
品物をたまわるその時を待ちましょう","As expected of my magnanimous lord.
Then—
let us await the moment the item is bestowed.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,46
0,,"なっ――！？
い、いえ――
覚者殿のご判断に従いますとも","Wha—!?
N-no—
I shall, of course, abide by your judgment, Arisen.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,47
0,,"おお、さすがは我が主！
ありがたく頂戴いたします
無論――真に喜ばしいのは、主のお心遣いなのですよ","Oh, as expected of my lord!
I gratefully accept.
Of course—the true joy lies in your thoughtfulness.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,48
0,,"主殿、お忙しいのでしょうか？
依頼したあの品、まだいただけていないのですが――
いえ、催促するつもりはありません
そのような無粋なまねをするなんて！","My lord, are you busy?
I have yet to receive the item I requested—
no, I have no intention of pressing you.
To do such a tactless thing would be unthinkable!",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,49
0,,"よくぞ戻られました、敬愛する我が主よ
ウェアを洗濯しておきました
薔薇の香りと共に、優雅な戦闘を
お楽しみいただけるかと――","Welcome back, my beloved lord.
I have washed your garments.
With the scent of roses,
I trust your battles shall be fought with even greater elegance—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,50
0,,"よくぞ戻られました、敬愛する我が主よ
床の掃除というものをしてみました
いかがです、この美しさ――
足を置くのもためらわれるでしょう","Welcome back, my beloved lord.
I tried my hand at cleaning the floor.
How is it—this beauty?
One might hesitate even to set foot upon it.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,51
0,,"覚者殿が竜になってしまったとしても
我々ポーンのことをお忘れになることなど無い、と
信じております――
この私をお忘れになるはずがありませんからね","Even should you become a dragon, Arisen,
I believe you would never forget us pawns—
you could not possibly forget me, after all.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,52
0,,"主殿の観察によって――
私もずいぶんと表現豊かになったとは思いませんか？
人のようなポーンなのか、ポーンのような人なのか
判別がつかない領域を目指しているのです","Through observing you, my lord—
do you not think I have grown far more expressive?
Whether I am a pawn like a human, or a human like a pawn,
I seek to reach that indistinguishable realm.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,53
0,,"欲求が希薄な我々ポーンにとって
人が一喜一憂できるのは、実に羨ましいことです
しかし――人にとっては
それが疎ましくもあるのかもしれませんね","For us pawns, whose desires are faint,
the human ability to rejoice and despair is truly enviable.
Yet—
for humans, it may also be a burden.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,54
0,,"ふ――私も欲深くなってしまったものです
我が主殿と共に、いくつもの見たいものや
行きたい場所を考えてしまうとは――","Heh—I, too, have grown greedy.
To find myself imagining so many sights to see
and places to visit with my lord—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,55
0,,"教養も重要だと考え、最近は書物を読んでいたのです
人の飲む薬や栄養剤――あれらは、植物に対しても
パワーを与え、飛躍的成長の助けになるそうです
まぁ、この知識が役立つとは到底思えないのですが","Believing learning to be important, I have taken to reading books of late.
Medicines and supplements consumed by humans—
it seems they also grant plants strength and aid in rapid growth.
Though I can scarcely imagine this knowledge ever being of use.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,56
0,,"主殿、私を離したくないお気持ちもわかりますが
ポーン遠征隊として派遣してみてはいかがです？
そうでなくとも、クランに所属しているのならば
毎日派遣しておくのが良いでしょう","My lord, I understand your reluctance to part from me,
but might you consider dispatching me as part of a pawn expedition?
In any case, if you belong to a clan,
it would be wise to send them out daily.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,57
0,,"覚者殿があまりにお優しいと
ポーンがつけあがってしまいますよ
どう思われますか？
ポーンが、主である覚者に要求をしてきたら――","If you are too kind, Arisen,
pawns may grow insolent.
What do you think?
If a pawn were to make demands of their Arisen master—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,58
0,,"ダンジョンで時たま見かける、あの紙切れ――
誰かが落としたものなのでしょうか？
集めて悪い物でもありますまい
案外、宝の地図となるかもしれませんよ","Those scraps of paper one occasionally finds in dungeons—
might they be something someone dropped?
Collecting them can do no harm.
They may even turn out to be a treasure map.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,59
0,,"さすがは、我が主殿――！
風雅を解していただけるのですね
それでは早速、参りましょうか","As expected of my lord—!
You truly understand refinement.
Shall we depart at once, then?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,60
0,,"覚者殿は趣を解する方だと思っておりましたが
きっと、間が悪かったのでしょうな
機を改めましょう","I believed you a person of taste, Arisen,
but perhaps the timing was simply poor.
Let us try again another time.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,61
0,,"おや、主殿――どうされました？
随分と、出発のご準備が長いようで","Oh? My lord—what is the matter?
Your preparations for departure seem to be taking quite some time.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,62
0,,"いかがです、美しく撮っていただけましたか？
たまにはのんびりと行楽に興じるのも
悪くないでしょう","How was it—did you capture it beautifully?
Now and then, indulging in leisurely recreation
is not so bad, is it?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,63
0,,"他でもない私に声をお掛け下さったこと
光栄に思います",I am honored that you chose to call upon none other than me.,ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,64
0,,"さて、主殿にお聞きしたいと
考えていたことがあるのです――","Now then, there is something
I have been meaning to ask you, my lord—",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,65
0,,"私の戦い方について――
より華麗に、素早く敵を屠るため
主のお言葉をいただきたく思いましてね","Regarding my manner of fighting—
to fell foes more elegantly and swiftly,
I wished to receive your counsel.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,66
0,,"ありがとうございます
いただくお言葉は、必ずや形にしてみせましょう","Thank you.
I shall surely give form to the words you bestow.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,67
0,,"私に欠けたものなどない、主殿はそう仰ると？
――ふむ
完璧というのも時にはじれったいものですね","You say there is nothing lacking in me, my lord?
—Hmm.
Perfection can be frustrating at times.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,68
0,,"<VAL>に
ついて――
ぜひ、詳しくお聞かせ願いたいですね","Regarding <VAL>—
I would very much like to hear the details.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,69
0,,"なるほど――興味深い
<VAL>については、
<VAL>と
いうことでよろしいですね？","I see—how intriguing.
Regarding <VAL>,
<VAL>,
is that correct?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,70
0,,"なるほど――興味深い
<VAL>に対しては、
<VAL>の使用頻度をより
<VAL>べき――主殿はそうおっしゃるのですね？","I see—how intriguing.
With respect to <VAL>,
you say the usage frequency of <VAL>
should be made more <VAL>, my lord?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,71
0,,"なるほど――興味深い
<VAL>ことの
<VAL>は、より<VAL>ように――
主殿はそうおっしゃるのですね？","I see—how intriguing.
For <VAL>,
<VAL> should be made more <VAL>—
is that what you are saying, my lord?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,72
0,,"なるほど――興味深い
<VAL>ように――
主殿はそうおっしゃるのですね？","I see—how intriguing.
That I should <VAL>—
is that what you are saying, my lord?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,73
0,,主殿、他には何か？,"My lord, is there anything else?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,74
0,,"大変参考になりましたよ――感謝致します
主人として、ご意見がありましたら
いつでも歓迎致しますよ、主殿","This was most informative—my thanks.
Should you have any opinions as my master,
I welcome them at any time, my lord.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,75
0,,"早速のお声がけ、光栄ですよ主殿
そのベルを鳴らし、こうして語らい合うことこそが
さらなる高みへの無二なる道――
ぜひ、これからも続けていただきたいものですね","I am honored by your prompt summons, my lord.
Ringing that bell and conversing thus
is the one true path to greater heights—
I do hope you will continue to do so.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,76
0,,"なるほど――
<VAL>は、
お任せいただけるということで、よろしいですね？","I see—
so <VAL>
is to be entrusted to me, is that correct?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,77
0,,"なるほど――
<VAL>について
<VAL>に対する行動は
お任せいただけるということで、よろしいですね？","I see—
regarding <VAL>,
actions toward <VAL>
are to be entrusted to me, correct?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,78
0,,"なるほど――興味深い
<VAL>に対しては、
<VAL>の使用頻度をより
<VAL>べき――主殿はそうおっしゃるのですね？","I see—how intriguing.
With respect to <VAL>,
the usage frequency of <VAL>
should be made more <VAL>—so you say, my lord?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,79
0,,覚者さま、今日はぼくが戦技のご提案をします！,"Dear Arisen, today I am going to propose a war
technique!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,0
0,,"覚者さまがお供させてくださったおかげで
ぼく、意思疎通力が上がりました！","Thanks to the Arisen who let me accompany him
I have improved my communication skills!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,1
0,,"覚者さまがお供させてくださったおかげで
ぼく、意思疎通力が上がりました！","Thanks to the Arisen who let me accompany him
I have improved my communication skills!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,2
0,,覚者さま、これからもよろしくお願いします！,"Arisen, please take care of me from now on too!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,3
0,,"覚者さま、覚者さま、見てください！
どうですか？　この髪型ー！","Arisen, Arisen, look!
What do you think? This hairstyle!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,4
0,,"わぁい！　やったぁ！
ねぇ覚者さま、もしずっとこの髪型がいいのなら
《美容院》に行って髪型変更してもらいましょう！","Yay! I did it!
Hey Arisen, if you want this hairstyle forever,
let's go to the Salon and change it properly!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,5
0,,"えー！　なかなかイイと思ったんだけどなぁ
でも、覚者さまがそうおっしゃるなら
元に戻しておきますね――","Eeh! I thought it was pretty good though…
But if you say so, Arisen,
I'll change it back—",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,6
0,,"覚者さま、あの、ぼく――
<COL b92828><NAME ITEM><VAL> 個</COL>欲しいです！
貰えたらもっともっと頑張りますから！
えっと、お部屋の掃除とか――","Arisen, um, I— 
I want <COL b92828><NAME ITEM><VAL> units</COL>! 
If you give them to me, I'll work even harder! 
Like cleaning the room, and stuff—",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,7
0,,"わぁーい！
ありがとうございます、覚者さま！","Yay!
Thank you so much, Arisen!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,8
0,,"えぇー！　だめかぁ
じゃあ、我慢します！","Eeh! No good?
Okay, I'll hold it in then!",ui\00_message\pawn\talk\stage\feature9001\persona06.gmd,\pw_talk\pt_feature9001_persona06.arc,pt_feature9001_persona06.arc,9